#NettingSet,TradeType,Maturity,MaturityTime,NPV,NpvCurrency,NPV(Base),BaseCurrency,CE(Base)
CSA_62,,,,,,-215533.868456,USD,128460.887092
CSA_63,,,,,,1162171.63822,USD,1487706.65227
CSA_60,,,,,,-525195.227744,USD,278819.157413
CSA_61,,,,,,-183269.859538,USD,36287.517529
CSA_68,,,,,,-219613.817732,USD,203229.94557
CSA_69,,,,,,-4868.020561,USD,444296.140934
CSA_122,,,,,,-46282.249452,USD,120497.563984
CSA_123,,,,,,-33633.997341,USD,25221.892827
CSA_120,,,,,,-498198.738418,USD,33717.99712
CSA_121,,,,,,903263.228292,USD,916905.635952
CSA_126,,,,,,222509.754573,USD,382551.323153
CSA_127,,,,,,1153790.60766,USD,1153790.60766
CSA_124,,,,,,-161116.672107,USD,19675.213495
CSA_125,,,,,,-488577.873147,USD,486445.301769
CSA_128,,,,,,1902657.68211,USD,1912235.01473
CSA_129,,,,,,301716.097872,USD,523321.941069
CSA_99,,,,,,-1800055.56072,USD,8911.638259
CSA_98,,,,,,-11381.678394,USD,526379.832911
CSA_93,,,,,,-16287.68213,USD,561961.219742
CSA_92,,,,,,119416.190796,USD,527257.931467
CSA_91,,,,,,486983.718008,USD,1117806.07451
CSA_90,,,,,,936024.155304,USD,937848.877106
CSA_97,,,,,,-621114.086313,USD,204363.826921
CSA_96,,,,,,1451453.1355,USD,1451460.96557
CSA_95,,,,,,721369.778675,USD,1271008.62842
CSA_94,,,,,,-1864545.16129,USD,588374.114407
CSA_75,,,,,,1087301.34091,USD,1281580.94448
CSA_74,,,,,,779279.071666,USD,878071.909012
CSA_77,,,,,,-133022.741547,USD,156857.768864
CSA_76,,,,,,-395699.412598,USD,304137.807598
CSA_71,,,,,,-561573.763843,USD,26138.682983
CSA_70,,,,,,-1358305.90707,USD,78109.232487
CSA_73,,,,,,1058630.14999,USD,1072942.38031
CSA_72,,,,,,44302.7947,USD,179699.817951
CSA_79,,,,,,1371570.65823,USD,1797265.17564
CSA_78,,,,,,-58544.547907,USD,16565.865725
CSA_3,,,,,,346221.72373,USD,718015.614532
CSA_2,,,,,,1199580.57169,USD,1268161.30542
CSA_1,,,,,,-1433536.47841,USD,293007.810954
CSA_7,,,,,,308216.898071,USD,472011.639864
CSA_6,,,,,,376785.755968,USD,477095.620057
CSA_5,,,,,,-458121.754926,USD,110818.35073
CSA_4,,,,,,194961.363634,USD,334747.4323
CSA_9,,,,,,500844.815086,USD,543928.339561
CSA_8,,,,,,120698.478863,USD,474161.676938
