#NettingSet,TradeType,Maturity,MaturityTime,NPV,NpvCurrency,NPV(Base),BaseCurrency,CE(Base)
CSA_72,,,,,,51832.872135,USD,184425.679275
CSA_79,,,,,,1386525.59126,USD,1814596.71481
CSA_78,,,,,,-58608.145722,USD,16292.689708
CSA_3,,,,,,343443.630566,USD,708895.980663
CSA_2,,,,,,1201734.31361,USD,1272750.36797
CSA_1,,,,,,-1439228.01725,USD,292722.360308
CSA_7,,,,,,305368.437976,USD,462776.631773
CSA_6,,,,,,374274.39737,USD,477842.858462
CSA_5,,,,,,-459711.916572,USD,110918.757658
CSA_4,,,,,,201790.677455,USD,342664.049368
CSA_9,,,,,,513552.829106,USD,557217.864393
CSA_8,,,,,,123258.585396,USD,476773.763575
