#NettingSet,TradeType,Maturity,MaturityTime,NPV,NpvCurrency,NPV(Base),BaseCurrency,CE(Base)
CSA_72,,,,,,73224.475035,USD,199984.695461
CSA_79,,,,,,1173193.29604,USD,1504043.69022
CSA_78,,,,,,-84113.858619,USD,20870.856636
CSA_3,,,,,,701486.836241,USD,1020565.11976
CSA_2,,,,,,1072100.27145,USD,1102599.20436
CSA_1,,,,,,-1225521.67118,USD,203379.28831
CSA_7,,,,,,400347.035268,USD,723899.451563
CSA_6,,,,,,439337.334732,USD,528714.850083
CSA_5,,,,,,-243057.548002,USD,150238.412554
CSA_4,,,,,,62146.070079,USD,249380.851856
CSA_9,,,,,,341837.699976,USD,380105.661387
CSA_8,,,,,,-77791.626997,USD,452954.765835
