#NettingSet,TradeType,Maturity,MaturityTime,NPV,NpvCurrency,NPV(Base),BaseCurrency,CE(Base)
CSA_83,,,,,,-168004.240887,USD,9850.911751
CSA_66,,,,,,383448.072775,USD,795685.594573
CSA_67,,,,,,-281270.264396,USD,7318.601122
CSA_64,,,,,,-670390.975128,USD,77841.059021
CSA_65,,,,,,265402.310823,USD,317903.281839
CSA_62,,,,,,-163094.225271,USD,126425.509117
CSA_63,,,,,,939135.798675,USD,1405553.3631
CSA_60,,,,,,-593563.648308,USD,295373.14381
CSA_61,,,,,,-224257.407521,USD,12424.242009
CSA_68,,,,,,-174266.573021,USD,150927.045428
CSA_69,,,,,,-174489.361722,USD,381674.961232
CSA_122,,,,,,-79426.931135,USD,113790.617315
CSA_123,,,,,,-37322.927748,USD,8453.548879
CSA_120,,,,,,-476338.390605,USD,21385.000013
CSA_121,,,,,,797828.428909,USD,808750.952885
CSA_126,,,,,,241819.851202,USD,341283.618184
CSA_127,,,,,,1069936.18096,USD,1069936.18096
CSA_124,,,,,,-164434.321993,USD,31903.853563
CSA_125,,,,,,-506248.32357,USD,459063.346219
CSA_128,,,,,,2064228.35929,USD,2077631.79268
CSA_129,,,,,,199558.562805,USD,477517.901321
CSA_99,,,,,,-1576761.2006,USD,7775.265055
CSA_98,,,,,,-27383.856033,USD,541431.168124
CSA_93,,,,,,-8474.655625,USD,536933.785374
CSA_92,,,,,,209291.750102,USD,523787.382127
CSA_91,,,,,,413654.416664,USD,1047441.37758
CSA_90,,,,,,1117530.6512,USD,1119953.41964
CSA_97,,,,,,-526504.611975,USD,211378.221203
CSA_96,,,,,,1350895.81532,USD,1350895.81532
CSA_95,,,,,,591017.372237,USD,1114970.83255
CSA_94,,,,,,-1681706.49034,USD,548713.083245
CSA_75,,,,,,1150529.31305,USD,1284606.35647
CSA_74,,,,,,693807.616415,USD,910934.596605
CSA_77,,,,,,-267579.269225,USD,147020.400595
CSA_76,,,,,,-447014.970642,USD,225104.582169
CSA_71,,,,,,-516408.717208,USD,19857.129457
CSA_70,,,,,,-1484947.83457,USD,74065.92102
CSA_73,,,,,,1011392.27273,USD,1028445.2788
CSA_72,,,,,,26065.542586,USD,132282.816002
CSA_79,,,,,,1395380.02869,USD,1719847.41036
CSA_78,,,,,,-70843.819952,USD,16447.665872
CSA_3,,,,,,449276.241666,USD,819106.018027
CSA_2,,,,,,1222422.50666,USD,1285597.35801
CSA_1,,,,,,-1444015.44194,USD,244137.235187
CSA_7,,,,,,402765.321578,USD,610770.741652
CSA_6,,,,,,381886.985989,USD,499058.333097
CSA_5,,,,,,-402559.202393,USD,134275.690394
CSA_4,,,,,,166760.456248,USD,304335.230049
CSA_9,,,,,,428179.551746,USD,469866.324865
CSA_8,,,,,,36514.47881,USD,469053.06088
