#NettingSet,TradeType,Maturity,MaturityTime,NPV,NpvCurrency,NPV(Base),BaseCurrency,CE(Base)
CSA_35,,,,,,649640.063989,USD,890549.87853
CSA_34,,,,,,161374.979319,USD,248594.501194
CSA_37,,,,,,590123.257497,USD,673622.324492
CSA_36,,,,,,-234569.005395,USD,48308.769257
CSA_119,,,,,,761381.481185,USD,861079.283005
CSA_118,,,,,,1019064.66017,USD,1060068.32423
CSA_113,,,,,,269035.145551,USD,269035.145551
CSA_112,,,,,,210204.470434,USD,224578.715253
CSA_111,,,,,,186874.680375,USD,663940.125264
CSA_110,,,,,,1569180.59225,USD,1569180.59225
CSA_117,,,,,,503089.563115,USD,552461.575871
CSA_116,,,,,,729863.308723,USD,775517.906363
CSA_115,,,,,,-627124.477254,USD,282997.862407
CSA_114,,,,,,287133.110933,USD,289622.398256
CSA_108,,,,,,-354653.486701,USD,63714.898567
CSA_109,,,,,,1019673.06354,USD,1199714.68442
CSA_100,,,,,,-856006.268424,USD,151854.586988
CSA_101,,,,,,-403517.898324,USD,456.917789
CSA_102,,,,,,-415585.099313,USD,8327.577777
CSA_103,,,,,,680738.568229,USD,705721.701158
CSA_104,,,,,,113231.137846,USD,217146.42987
CSA_105,,,,,,-1498105.53738,USD,97969.408058
CSA_106,,,,,,-579188.756653,USD,531555.740708
CSA_107,,,,,,933151.586186,USD,1932672.75099
CSA_13,,,,,,101273.822178,USD,192925.63713
CSA_12,,,,,,440724.399257,USD,443545.290266
CSA_11,,,,,,-537229.206735,USD,306880.614509
CSA_10,,,,,,-383862.399594,USD,239802.92747
CSA_17,,,,,,1462113.60733,USD,2090381.49513
CSA_16,,,,,,-834840.074591,USD,8659.213589
CSA_15,,,,,,-454970.869494,USD,1391.167552
CSA_14,,,,,,65728.317417,USD,628091.063488
CSA_19,,,,,,-443519.761834,USD,119670.040746
CSA_18,,,,,,-570832.109678,USD,32368.289223
CSA_130,,,,,,893912.334403,USD,1081345.04607
CSA_88,,,,,,692899.681366,USD,813245.120162
CSA_89,,,,,,39569.962982,USD,1008693.26024
CSA_84,,,,,,-36126.200771,USD,203492.052293
CSA_85,,,,,,-964949.074033,USD,0.0
CSA_86,,,,,,-395572.902776,USD,331768.877753
CSA_87,,,,,,919756.235213,USD,987225.887801
CSA_80,,,,,,-276915.252041,USD,0.0
CSA_81,,,,,,-825742.097945,USD,335265.317065
CSA_82,,,,,,321626.342448,USD,374276.948697
CSA_83,,,,,,-155376.399988,USD,11788.012743
CSA_66,,,,,,324572.83799,USD,698641.266331
CSA_67,,,,,,-257677.380118,USD,0.0
CSA_64,,,,,,-559451.271376,USD,79257.107508
CSA_65,,,,,,228435.0272,USD,265114.412982
CSA_62,,,,,,-190602.051975,USD,124010.878588
CSA_63,,,,,,1063511.60062,USD,1439567.59473
CSA_60,,,,,,-572185.169444,USD,277238.360336
CSA_61,,,,,,-177363.783045,USD,30609.786739
CSA_68,,,,,,-218712.948671,USD,196115.470275
CSA_69,,,,,,-73904.403857,USD,408983.554802
CSA_122,,,,,,-44422.246121,USD,117416.59697
CSA_123,,,,,,-32569.538901,USD,19344.051864
CSA_120,,,,,,-472568.748613,USD,22016.278408
CSA_121,,,,,,836200.157121,USD,847711.787048
CSA_126,,,,,,204957.347253,USD,355839.217039
CSA_127,,,,,,1175737.89605,USD,1175737.89605
CSA_124,,,,,,-170025.255884,USD,20030.118101
CSA_125,,,,,,-476425.134675,USD,461898.225318
CSA_128,,,,,,1939901.36548,USD,1951947.27244
CSA_129,,,,,,269079.027569,USD,489965.182455
CSA_99,,,,,,-1691086.54861,USD,8781.508969
CSA_98,,,,,,-3637.931412,USD,521039.142996
CSA_93,,,,,,-18579.935416,USD,539380.309473
CSA_92,,,,,,157452.051263,USD,515281.508944
CSA_91,,,,,,458549.289805,USD,1077032.89303
CSA_90,,,,,,1004245.31392,USD,1006269.77882
CSA_97,,,,,,-549801.441538,USD,197196.924242
CSA_96,,,,,,1379794.03831,USD,1379794.03831
CSA_95,,,,,,684118.40096,USD,1180651.86154
CSA_94,,,,,,-1774842.09232,USD,565296.571852
CSA_75,,,,,,1084338.46545,USD,1270897.08658
CSA_74,,,,,,709290.501314,USD,868920.742797
CSA_77,,,,,,-193674.878046,USD,149558.640607
CSA_76,,,,,,-409411.192634,USD,260866.178272
CSA_71,,,,,,-531553.592268,USD,25540.948322
CSA_70,,,,,,-1387287.84279,USD,75459.585878
CSA_73,,,,,,1012434.13708,USD,1027198.02264
CSA_72,,,,,,65016.02721,USD,177156.610743
CSA_79,,,,,,1362163.81268,USD,1726685.88834
CSA_78,,,,,,-60422.937734,USD,16362.437285
CSA_3,,,,,,411974.744741,USD,751643.003479
CSA_2,,,,,,1157207.67544,USD,1225727.6052
CSA_1,,,,,,-1390417.8989,USD,266538.872148
CSA_7,,,,,,330017.090201,USD,506722.517745
CSA_6,,,,,,380846.095999,USD,482767.202701
CSA_5,,,,,,-417287.954392,USD,120754.033481
CSA_4,,,,,,169725.067393,USD,315790.958603
CSA_9,,,,,,488151.24977,USD,530045.338371
CSA_8,,,,,,73468.080301,USD,466284.621667
