#NettingSet,TradeType,Maturity,MaturityTime,NPV,NpvCurrency,NPV(Base),BaseCurrency,CE(Base)
CSA_66,,,,,,551339.314182,USD,1201151.79955
CSA_67,,,,,,-365247.764887,USD,85373.044863
CSA_64,,,,,,-843439.046117,USD,42673.218796
CSA_65,,,,,,362726.718598,USD,518811.447344
CSA_62,,,,,,19057.324652,USD,95953.672915
CSA_63,,,,,,323866.4062,USD,1143722.52545
CSA_60,,,,,,-803463.844673,USD,393914.720875
CSA_61,,,,,,-118928.828693,USD,24664.749365
CSA_68,,,,,,-136351.446351,USD,49609.449768
CSA_69,,,,,,-609739.206358,USD,191474.323779
CSA_122,,,,,,-71679.24731,USD,33044.801343
CSA_123,,,,,,-62129.512848,USD,28980.953211
CSA_120,,,,,,-378679.513904,USD,0.0
CSA_121,,,,,,374709.507908,USD,374709.507908
CSA_126,,,,,,212917.295713,USD,214624.664175
CSA_127,,,,,,1092531.91888,USD,1092531.91888
CSA_124,,,,,,-161939.984677,USD,70913.210397
CSA_125,,,,,,-437830.097336,USD,417748.267162
CSA_128,,,,,,2628213.58234,USD,2658503.95751
CSA_129,,,,,,29888.283,USD,276359.851888
CSA_99,,,,,,-1140823.84264,USD,6150.705271
CSA_98,,,,,,97616.564879,USD,582698.899302
CSA_93,,,,,,-42942.362454,USD,400889.397361
CSA_92,,,,,,408633.451046,USD,790960.18429
CSA_91,,,,,,343889.797376,USD,904699.060676
CSA_90,,,,,,1649689.53611,USD,1653389.52644
CSA_97,,,,,,-40302.558091,USD,324107.979635
CSA_96,,,,,,1009995.5864,USD,1009995.5864
CSA_95,,,,,,501800.036994,USD,870257.503651
CSA_94,,,,,,-1258508.24916,USD,443769.411183
CSA_75,,,,,,1254036.25655,USD,1448014.7396
CSA_74,,,,,,372255.670869,USD,884399.424216
CSA_77,,,,,,-661369.546282,USD,92545.85866
CSA_76,,,,,,-582953.064042,USD,84401.23153
CSA_71,,,,,,-338081.905783,USD,33567.675507
CSA_70,,,,,,-1827531.44689,USD,56649.571025
CSA_73,,,,,,751247.461374,USD,777137.851178
CSA_72,,,,,,86386.167079,USD,250593.836531
CSA_79,,,,,,1164916.25316,USD,1510834.76399
CSA_78,,,,,,-99978.29004,USD,28478.781864
CSA_3,,,,,,700878.704283,USD,1147529.55191
CSA_2,,,,,,1036484.05282,USD,1036484.05282
CSA_1,,,,,,-1306402.03591,USD,127790.275645
CSA_7,,,,,,417024.22308,USD,792153.006912
CSA_6,,,,,,532877.769644,USD,586833.772558
CSA_5,,,,,,-62143.523694,USD,192719.326785
CSA_4,,,,,,-973.981768,USD,222819.794964
CSA_9,,,,,,229342.663019,USD,295397.301408
CSA_8,,,,,,-184276.660073,USD,428129.634925
