#NettingSet,TradeType,Maturity,MaturityTime,NPV,NpvCurrency,NPV(Base),BaseCurrency,CE(Base)
CSA_82,,,,,,282733.650362,USD,335689.389291
CSA_83,,,,,,-154528.027203,USD,11957.905601
CSA_66,,,,,,286234.168249,USD,620215.772536
CSA_67,,,,,,-256017.259104,USD,0.0
CSA_64,,,,,,-537370.228948,USD,82607.77421
CSA_65,,,,,,224542.366689,USD,248586.316949
CSA_62,,,,,,-218812.624835,USD,127586.946963
CSA_63,,,,,,1171260.50369,USD,1477180.4091
CSA_60,,,,,,-508514.36533,USD,282144.845136
CSA_61,,,,,,-184498.172019,USD,40834.685402
CSA_68,,,,,,-221209.193298,USD,208882.649903
CSA_69,,,,,,-5354.913721,USD,443379.906788
CSA_122,,,,,,-44827.548153,USD,122615.195878
CSA_123,,,,,,-33115.379925,USD,25766.495374
CSA_120,,,,,,-491973.233318,USD,34775.155705
CSA_121,,,,,,910047.122342,USD,924217.346652
CSA_126,,,,,,216891.85847,USD,381745.316287
CSA_127,,,,,,1164318.33824,USD,1164318.33824
CSA_124,,,,,,-164677.733883,USD,18231.829704
CSA_125,,,,,,-483602.299833,USD,482407.313957
CSA_128,,,,,,1876399.38395,USD,1885866.45942
CSA_129,,,,,,301392.68725,USD,522233.131096
CSA_99,,,,,,-1808232.41901,USD,8841.154323
CSA_98,,,,,,-18024.959934,USD,520654.667577
CSA_93,,,,,,-14747.297552,USD,562775.408152
CSA_92,,,,,,108799.754578,USD,526039.920003
CSA_91,,,,,,482736.829493,USD,1111280.94727
CSA_90,,,,,,904676.870554,USD,906557.567733
CSA_97,,,,,,-620773.665566,USD,205101.119693
CSA_96,,,,,,1447959.14352,USD,1447962.0764
CSA_95,,,,,,717728.725754,USD,1276702.39616
CSA_94,,,,,,-1864000.40962,USD,586996.117583
CSA_75,,,,,,1071402.58694,USD,1272115.41268
CSA_74,,,,,,774148.437211,USD,871737.079247
CSA_77,,,,,,-122345.834446,USD,158196.317102
CSA_76,,,,,,-380798.85123,USD,313535.502951
CSA_71,,,,,,-563226.325673,USD,26422.75048
CSA_70,,,,,,-1329854.18575,USD,77708.068495
CSA_73,,,,,,1048718.17333,USD,1062809.26936
CSA_72,,,,,,50359.493497,USD,184122.937887
CSA_79,,,,,,1363628.34119,USD,1789275.6655
CSA_78,,,,,,-57995.518024,USD,16012.182318
CSA_3,,,,,,333665.94428,USD,695147.659808
CSA_2,,,,,,1188837.36905,USD,1259924.82154
CSA_1,,,,,,-1435149.65894,USD,293877.7511
CSA_7,,,,,,304728.202771,USD,460138.584902
CSA_6,,,,,,368743.341534,USD,472299.126746
CSA_5,,,,,,-460424.586068,USD,110521.247515
CSA_4,,,,,,189323.364429,USD,333235.722608
CSA_9,,,,,,510397.760506,USD,553242.278053
CSA_8,,,,,,115923.238065,USD,468570.361513
