#NettingSet,TradeType,Maturity,MaturityTime,NPV,NpvCurrency,NPV(Base),BaseCurrency,CE(Base)
CSA_35,,,,,,687496.525697,USD,965809.293836
CSA_34,,,,,,309079.456404,USD,352050.257098
CSA_37,,,,,,580529.089041,USD,663198.551308
CSA_36,,,,,,-234699.547939,USD,32672.41175
CSA_119,,,,,,887978.916728,USD,922057.708881
CSA_118,,,,,,1141405.55809,USD,1144646.95207
CSA_113,,,,,,250327.58702,USD,250327.58702
CSA_112,,,,,,120675.400127,USD,233778.202489
CSA_111,,,,,,244190.389031,USD,614988.958285
CSA_110,,,,,,1683718.03287,USD,1683718.03287
CSA_117,,,,,,401626.57244,USD,446983.135555
CSA_116,,,,,,786223.538059,USD,838233.635269
CSA_115,,,,,,-673171.05176,USD,311954.58662
CSA_114,,,,,,343298.459451,USD,345892.077915
CSA_108,,,,,,-370481.817352,USD,71840.895047
CSA_109,,,,,,1056973.09248,USD,1242981.13454
CSA_100,,,,,,-827275.896977,USD,152398.307158
CSA_101,,,,,,-328197.172214,USD,477.419665
CSA_102,,,,,,-356121.596639,USD,7858.495339
CSA_103,,,,,,696436.09475,USD,721464.323846
CSA_104,,,,,,96643.317551,USD,208862.1435
CSA_105,,,,,,-1577692.9677,USD,99500.906232
CSA_106,,,,,,-564667.026325,USD,593119.370664
CSA_107,,,,,,1035346.42342,USD,2049279.65014
CSA_13,,,,,,110868.31823,USD,206069.486492
CSA_12,,,,,,499093.554561,USD,502029.552543
CSA_11,,,,,,-603463.046298,USD,287310.696448
CSA_10,,,,,,-331688.220079,USD,248527.239616
CSA_17,,,,,,1418258.81207,USD,2097626.10544
CSA_16,,,,,,-848102.778029,USD,26268.494568
CSA_15,,,,,,-450514.010833,USD,1574.99582
CSA_14,,,,,,147886.606375,USD,697694.233944
CSA_19,,,,,,-377247.630847,USD,100272.146693
CSA_18,,,,,,-559623.018763,USD,34559.728734
CSA_130,,,,,,967035.025241,USD,1160307.8431
CSA_88,,,,,,772328.374016,USD,886059.150865
CSA_89,,,,,,2088.336586,USD,1106446.62822
CSA_84,,,,,,-43294.366719,USD,225032.735431
CSA_85,,,,,,-1045368.93302,USD,0.0
CSA_86,,,,,,-370926.38379,USD,360769.65577
CSA_87,,,,,,894605.44822,USD,1048702.71552
CSA_80,,,,,,-208726.997148,USD,0.0
CSA_81,,,,,,-929281.307252,USD,317999.486482
CSA_82,,,,,,280416.360558,USD,334005.482125
CSA_83,,,,,,-157623.15493,USD,12116.083245
CSA_66,,,,,,284652.413161,USD,607919.071708
CSA_67,,,,,,-257193.648517,USD,0.0
CSA_64,,,,,,-534102.012432,USD,82424.448963
CSA_65,,,,,,221080.156632,USD,246958.488419
CSA_62,,,,,,-226108.442745,USD,131245.207589
CSA_63,,,,,,1218134.50195,USD,1516018.39083
CSA_60,,,,,,-506379.226069,USD,287807.934861
CSA_61,,,,,,-180772.267077,USD,44254.629083
CSA_68,,,,,,-225319.339801,USD,215521.618471
CSA_69,,,,,,8694.058509,USD,460432.24172
CSA_122,,,,,,-39479.212078,USD,126357.506354
CSA_123,,,,,,-33380.208833,USD,25458.695794
CSA_120,,,,,,-516952.643863,USD,33401.353564
CSA_121,,,,,,938700.007529,USD,953349.035585
CSA_126,,,,,,217591.757887,USD,389181.564175
CSA_127,,,,,,1174358.69341,USD,1174358.69341
CSA_124,,,,,,-160746.805605,USD,17781.632415
CSA_125,,,,,,-488298.376129,USD,500602.917874
CSA_128,,,,,,1890480.54883,USD,1899092.69233
CSA_129,,,,,,304713.214162,USD,528674.468608
CSA_99,,,,,,-1839357.64477,USD,10056.212945
CSA_98,,,,,,-9690.690692,USD,544684.028083
CSA_93,,,,,,-15452.359649,USD,569161.570449
CSA_92,,,,,,100363.53988,USD,529445.174322
CSA_91,,,,,,494916.065697,USD,1126823.56314
CSA_90,,,,,,909146.806953,USD,910958.188616
CSA_97,,,,,,-635885.851566,USD,207333.142897
CSA_96,,,,,,1471107.27685,USD,1471115.52446
CSA_95,,,,,,729280.251929,USD,1301707.48504
CSA_94,,,,,,-1893468.14661,USD,595159.289054
CSA_75,,,,,,1092906.88453,USD,1300811.97662
CSA_74,,,,,,793995.76137,USD,893108.604453
CSA_77,,,,,,-106658.62489,USD,159535.309093
CSA_76,,,,,,-386285.91324,USD,329049.138039
CSA_71,,,,,,-570895.243947,USD,27049.281536
CSA_70,,,,,,-1319883.97375,USD,80245.813852
CSA_73,,,,,,1080689.0057,USD,1094789.70908
CSA_72,,,,,,57654.086851,USD,189265.895663
CSA_79,,,,,,1406365.96247,USD,1836414.67475
CSA_78,,,,,,-57948.137115,USD,16255.147246
CSA_3,,,,,,347443.439256,USD,705639.002185
CSA_2,,,,,,1205503.48132,USD,1278432.29492
CSA_1,,,,,,-1461451.11705,USD,292733.06838
CSA_7,,,,,,298772.212824,USD,454811.309394
CSA_6,,,,,,373282.367718,USD,477860.511623
CSA_5,,,,,,-461277.927003,USD,110922.815175
CSA_4,,,,,,209425.829671,USD,349348.596352
CSA_9,,,,,,523418.395363,USD,567527.764231
CSA_8,,,,,,125829.434373,USD,480139.762937
