#NettingSet,TradeType,Maturity,MaturityTime,NPV,NpvCurrency,NPV(Base),BaseCurrency,CE(Base)
CSA_128,,,,,,2201506.57297,USD,2227884.22869
CSA_129,,,,,,95083.170643,USD,358028.632764
CSA_99,,,,,,-1301205.38143,USD,6643.736661
CSA_98,,,,,,-11338.837911,USD,489771.892263
CSA_93,,,,,,-27352.609733,USD,487733.426833
CSA_92,,,,,,335827.741673,USD,643492.833652
CSA_91,,,,,,360346.304716,USD,977585.01514
CSA_90,,,,,,1431161.58826,USD,1434553.28653
CSA_97,,,,,,-233345.196682,USD,215888.276773
CSA_96,,,,,,1142677.43334,USD,1142677.43334
CSA_95,,,,,,539271.568114,USD,983669.476427
CSA_94,,,,,,-1480161.45944,USD,507350.847635
CSA_75,,,,,,1165488.36959,USD,1295886.85119
CSA_74,,,,,,503651.317827,USD,871501.803506
CSA_77,,,,,,-518165.172989,USD,124102.607233
CSA_76,,,,,,-505593.756671,USD,113663.295268
CSA_71,,,,,,-437477.970237,USD,25844.789645
CSA_70,,,,,,-1670091.46481,USD,63577.594821
CSA_73,,,,,,803107.06818,USD,822976.741145
CSA_72,,,,,,77647.118417,USD,197922.752647
CSA_79,,,,,,1189814.19333,USD,1513997.90562
CSA_78,,,,,,-81267.981341,USD,20968.858262
CSA_3,,,,,,649565.000704,USD,960211.393192
CSA_2,,,,,,1064262.46055,USD,1093552.24934
CSA_1,,,,,,-1286092.19619,USD,170017.08074
CSA_7,,,,,,390148.134515,USD,699905.593867
CSA_6,,,,,,432415.93887,USD,518325.212248
CSA_5,,,,,,-230587.324138,USD,166480.424008
CSA_4,,,,,,36136.86652,USD,231071.287059
CSA_9,,,,,,334700.530727,USD,372324.91266
CSA_8,,,,,,-93542.321714,USD,441487.340799
