#NettingSet,TradeType,Maturity,MaturityTime,NPV,NpvCurrency,NPV(Base),BaseCurrency,CE(Base)
CSA_37,,,,,,618390.103631,USD,707865.557151
CSA_36,,,,,,-233411.455093,USD,54574.960019
CSA_119,,,,,,667502.458116,USD,841638.416495
CSA_118,,,,,,1027153.55171,USD,1118978.51466
CSA_113,,,,,,321425.383314,USD,321425.383314
CSA_112,,,,,,335257.022411,USD,335544.716723
CSA_111,,,,,,233946.297818,USD,820338.329158
CSA_110,,,,,,1608007.3397,USD,1608007.3397
CSA_117,,,,,,638855.179901,USD,692285.398124
CSA_116,,,,,,804734.055102,USD,850388.98722
CSA_115,,,,,,-678057.055146,USD,268533.119981
CSA_114,,,,,,255495.798791,USD,257607.769546
CSA_108,,,,,,-373025.829108,USD,36219.398357
CSA_109,,,,,,968738.039735,USD,1217783.76575
CSA_100,,,,,,-940536.824485,USD,204177.115865
CSA_101,,,,,,-575727.192025,USD,363.400401
CSA_102,,,,,,-500665.822049,USD,22974.308361
CSA_103,,,,,,783186.286625,USD,821346.996526
CSA_104,,,,,,155499.324337,USD,264084.108285
CSA_105,,,,,,-1544907.61831,USD,105522.678301
CSA_106,,,,,,-666542.169261,USD,458271.138167
CSA_107,,,,,,896730.570834,USD,1939655.35914
CSA_13,,,,,,111492.462031,USD,190972.96315
CSA_12,,,,,,411410.979084,USD,413472.105764
CSA_11,,,,,,-521520.010247,USD,327866.678275
CSA_10,,,,,,-415344.097317,USD,260161.184831
CSA_17,,,,,,1527800.01919,USD,2138328.22147
CSA_16,,,,,,-927672.050435,USD,7826.005373
CSA_15,,,,,,-522549.088593,USD,956.352657
CSA_14,,,,,,-94839.665008,USD,552378.707318
CSA_19,,,,,,-606640.755011,USD,133136.836667
CSA_18,,,,,,-571281.62233,USD,29828.832986
CSA_130,,,,,,779108.246218,USD,1005882.11553
CSA_88,,,,,,673369.970334,USD,807734.374708
CSA_89,,,,,,66077.644409,USD,990467.389647
CSA_84,,,,,,-24276.105022,USD,202088.894812
CSA_85,,,,,,-874615.203452,USD,0.0
CSA_86,,,,,,-420567.77463,USD,311348.552783
CSA_87,,,,,,1104781.57487,USD,1125685.94891
CSA_80,,,,,,-391653.615064,USD,0.0
CSA_81,,,,,,-732190.383129,USD,411115.863702
CSA_82,,,,,,377657.660523,USD,439386.308396
CSA_83,,,,,,-172059.711186,USD,10302.941641
CSA_66,,,,,,399981.230917,USD,834044.298841
CSA_67,,,,,,-305019.138163,USD,13874.738627
CSA_64,,,,,,-709556.527289,USD,76268.269485
CSA_65,,,,,,299732.896196,USD,350840.071748
CSA_62,,,,,,-158932.876202,USD,131297.522265
CSA_63,,,,,,961000.705225,USD,1460352.65077
CSA_60,,,,,,-632441.864167,USD,320015.730427
CSA_61,,,,,,-233457.172171,USD,12896.515976
CSA_68,,,,,,-184293.095506,USD,156689.777115
CSA_69,,,,,,-183449.604815,USD,390662.899898
CSA_122,,,,,,-76766.393393,USD,115288.25583
CSA_123,,,,,,-41054.384859,USD,5336.725623
CSA_120,,,,,,-504382.494928,USD,17572.072978
CSA_121,,,,,,800579.825998,USD,811334.051258
CSA_126,,,,,,243442.949511,USD,341775.207316
CSA_127,,,,,,1127530.30866,USD,1127530.30866
CSA_124,,,,,,-164163.653949,USD,36668.726799
CSA_125,,,,,,-550083.273934,USD,477668.608763
CSA_128,,,,,,2247869.41184,USD,2262282.76112
CSA_129,,,,,,190305.648836,USD,479405.058876
CSA_99,,,,,,-1599031.87457,USD,7844.261484
CSA_98,,,,,,-21992.259094,USD,571896.9197
CSA_93,,,,,,-5032.447643,USD,549238.275483
CSA_92,,,,,,229148.495525,USD,550421.905711
CSA_91,,,,,,414798.46501,USD,1059568.15991
CSA_90,,,,,,1193586.63016,USD,1195838.95359
CSA_97,,,,,,-533054.569317,USD,219103.062152
CSA_96,,,,,,1361444.8918,USD,1361444.8918
CSA_95,,,,,,586003.119323,USD,1122212.6256
CSA_94,,,,,,-1690908.23375,USD,553556.243688
CSA_75,,,,,,1237586.72018,USD,1369550.60524
CSA_74,,,,,,728670.011398,USD,950133.608742
CSA_77,,,,,,-286052.43856,USD,148290.602434
CSA_76,,,,,,-476785.481115,USD,221222.97845
CSA_71,,,,,,-516435.792225,USD,20635.600152
CSA_70,,,,,,-1534682.03484,USD,76989.244507
CSA_73,,,,,,1053107.04777,USD,1071828.19337
CSA_72,,,,,,35619.931471,USD,133620.138488
CSA_79,,,,,,1457445.05072,USD,1790304.50737
CSA_78,,,,,,-78122.537103,USD,18064.785252
CSA_3,,,,,,487819.522434,USD,876353.707138
CSA_2,,,,,,1258044.11068,USD,1320527.98124
CSA_1,,,,,,-1515438.15487,USD,237609.814276
CSA_7,,,,,,445207.83309,USD,667856.822383
CSA_6,,,,,,424189.019237,USD,545080.266368
CSA_5,,,,,,-391258.091922,USD,137094.673543
CSA_4,,,,,,179765.994229,USD,317486.287807
CSA_9,,,,,,437697.690569,USD,481169.554151
CSA_8,,,,,,48508.57954,USD,490569.935668
